word,Usage Count in Current Curriculum,Usage Count in Draft Curriculum,Percent of total words in Current Curriculum,Percent of total words in Draft Curriculum,Percent change from Current to Draft Curriculum
arctic,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
derived,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
digit,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
distinct,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
eyes,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
feature,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
focused,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
founded,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
hour,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
interval,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
keyboarding,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
lift,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
literate,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
mostly,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
pieces,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
quickly,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
shadow,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
start,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
todays,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
total,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
traders,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
transferred,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
valley,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
volunteering,2,7,2.4093482712926154e-05,5.1929939093600006e-05,1.1553521220798681
appear,4,14,4.818696542585231e-05,0.00010385987818720001,1.1553521220798681
contour,4,14,4.818696542585231e-05,0.00010385987818720001,1.1553521220798681
three-dimensional,4,14,4.818696542585231e-05,0.00010385987818720001,1.1553521220798681
lead,8,28,9.637393085170462e-05,0.00020771975637440002,1.1553521220798681
risk,8,28,9.637393085170462e-05,0.00020771975637440002,1.1553521220798681
investigations,10,35,0.00012046741356463077,0.000259649695468,1.1553521220798681
location,13,46,0.00015660763763402,0.0003412538854722286,1.179037310234592
occur,13,46,0.00015660763763402,0.0003412538854722286,1.179037310234592
time,68,241,0.0008191784122394892,0.0017878736173653717,1.1825204261396984
cycles,9,32,0.00010842067220816769,0.0002373940072850286,1.1895640605255804
reflected,9,32,0.00010842067220816769,0.0002373940072850286,1.1895640605255804
rhythms,9,32,0.00010842067220816769,0.0002373940072850286,1.1895640605255804
help,33,118,0.00039754246476328154,0.000875390401863543,1.2020047654149304
balance,12,43,0.00014456089627755693,0.00031899819728925717,1.2066700297484363
various,79,284,0.0009516925671605831,0.0021068718146546287,1.2138155611959585
games,5,18,6.0233706782315383e-05,0.00013353412909782858,1.21693361128215
incorporate,5,18,6.0233706782315383e-05,0.00013353412909782858,1.21693361128215
side,5,18,6.0233706782315383e-05,0.00013353412909782858,1.21693361128215
base,8,29,9.637393085170462e-05,0.00021513831910205717,1.2323289835827207
colour,40,145,0.00048186965425852307,0.0010756915955102858,1.2323289835827207
structured,11,40,0.00013251415492109386,0.00029674250910628573,1.2393268800829798
word,33,120,0.00039754246476328154,0.0008902275273188573,1.23932688008298
adjectives,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
challenge,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
conflicts,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
considerations,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
emerged,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
equipment,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
formed,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
myths,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
surrounding,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
sustain,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
trust,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
verb,3,11,3.614022406938923e-05,8.160419000422858e-05,1.2579879374170047
inform,6,22,7.228044813877847e-05,0.00016320838000845716,1.2579879374170047
percussion,6,22,7.228044813877847e-05,0.00016320838000845716,1.2579879374170047
physical,67,250,0.0008071316708830261,0.001854640681914286,1.2978167612791776
engaging,4,15,4.818696542585231e-05,0.00011127844091485716,1.309305845085573
exist,4,15,4.818696542585231e-05,0.00011127844091485716,1.309305845085573
guidelines,4,15,4.818696542585231e-05,0.00011127844091485716,1.309305845085573
horizontal,4,15,4.818696542585231e-05,0.00011127844091485716,1.309305845085573
sometimes,4,15,4.818696542585231e-05,0.00011127844091485716,1.309305845085573
varying,4,15,4.818696542585231e-05,0.00011127844091485716,1.309305845085573
origins,9,34,0.00010842067220816769,0.00025223113274034286,1.3264118143084291
literacy,14,53,0.00016865437899048308,0.0003931838245658286,1.331299234086388
mtis,25,95,0.00030116853391157694,0.0007047634591274286,1.3400965896867139
centre,5,19,6.0233706782315383e-05,0.00014095269182548572,1.340096589686714
solid,5,19,6.0233706782315383e-05,0.00014095269182548572,1.340096589686714
staff,5,19,6.0233706782315383e-05,0.00014095269182548572,1.340096589686714
well-being,13,50,0.00015660763763402,0.0003709281363828572,1.3685188154723824
comprehension,16,62,0.00019274786170340923,0.0004599508891147429,1.3862827065884253
practices,17,66,0.0002047946030598723,0.0004896251400253714,1.3908107572650636
practice,9,35,0.00010842067220816769,0.000259649695468,1.3948356911998536
style,9,35,0.00010842067220816769,0.000259649695468,1.3948356911998536
eighth,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
keep,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
locations,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
protect,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
real-life,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
reliable,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
rhyme,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
rich,3,12,3.614022406938923e-05,8.902275273188572e-05,1.4632595680912777
lives,6,24,7.228044813877847e-05,0.00017804550546377145,1.4632595680912777
convey,7,28,8.432718949524154e-05,0.00020771975637440002,1.4632595680912777
valued,7,28,8.432718949524154e-05,0.00020771975637440002,1.4632595680912777
bright,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
completion,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
dangerous,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
descriptions,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
extreme,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
governed,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
human-made,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
imaginative,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
longer,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
manipulated,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
monuments,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
objective,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
ownership,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
pitched,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
pottery,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
reader,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
reducing,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
renewable,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
staccato,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
travels,2,8,2.4093482712926154e-05,5.934850182125715e-05,1.4632595680912779
even,4,16,4.818696542585231e-05,0.0001186970036425143,1.4632595680912779
list,4,16,4.818696542585231e-05,0.0001186970036425143,1.4632595680912779
later,5,20,6.0233706782315383e-05,0.00014837125455314287,1.4632595680912779
products,8,32,9.637393085170462e-05,0.0002373940072850286,1.4632595680912779
goods,9,36,0.00010842067220816769,0.00026706825819565715,1.4632595680912779
major,20,82,0.00024093482712926153,0.0006083221436678858,1.52484105729356
instruments,28,115,0.00033730875798096616,0.0008531347136805715,1.5292397350937226
first,57,236,0.0006866642573183953,0.001750780803727086,1.5496897283751827
showing,6,25,7.228044813877847e-05,0.0001854640681914286,1.5658953834284144
contexts,18,75,0.00021684134441633538,0.0005563922045742857,1.5658953834284146
added,5,21,6.0233706782315383e-05,0.0001557898172808,1.586422546495842
minor,9,38,0.00010842067220816769,0.00028190538365097144,1.6001073218741266
birth,4,17,4.818696542585231e-05,0.00012611556637017143,1.6172132910969828
controlled,4,17,4.818696542585231e-05,0.00012611556637017143,1.6172132910969828
province,4,17,4.818696542585231e-05,0.00012611556637017143,1.6172132910969828
text,34,145,0.0004095892061197446,0.0010756915955102858,1.6262693924502594
drama,37,158,0.00044572943018913384,0.0011721329109698286,1.6296960253947426
french,17,73,0.0002047946030598723,0.0005415550791189715,1.6443815951568128
direction,10,43,0.00012046741356463077,0.00031899819728925717,1.6480040356981238
systems,13,56,0.00015660763763402,0.00041543951274880005,1.6527410733290686
accurate,3,13,3.614022406938923e-05,9.644131545954287e-05,1.668531198765551
along,3,13,3.614022406938923e-05,9.644131545954287e-05,1.668531198765551
next,3,13,3.614022406938923e-05,9.644131545954287e-05,1.668531198765551
river,3,13,3.614022406938923e-05,9.644131545954287e-05,1.668531198765551
signature,3,13,3.614022406938923e-05,9.644131545954287e-05,1.668531198765551
understandings,14,61,0.00016865437899048308,0.00045253232638708577,1.6831934580994277
variable,8,35,9.637393085170462e-05,0.000259649695468,1.694190152599835
combining,5,22,6.0233706782315383e-05,0.00016320838000845716,1.7095855249004057
compound,5,22,6.0233706782315383e-05,0.00016320838000845716,1.7095855249004057
practise,12,53,0.00014456089627755693,0.0003931838245658286,1.719849106434119
earth,11,49,0.00013251415492109386,0.00036350957365520004,1.7431754281016503
nations,35,156,0.0004216359474762077,0.0011572957855145144,1.7447749473017096
balanced,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
check,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
consists,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
explored,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
friendships,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
jazz,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
legato,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
notate,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
originate,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
outside,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
progression,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
refusal,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
strings,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
tonic,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
week,2,9,2.4093482712926154e-05,6.676706454891429e-05,1.7711670141026876
count,4,18,4.818696542585231e-05,0.00013353412909782858,1.7711670141026876
rest,4,18,4.818696542585231e-05,0.00013353412909782858,1.7711670141026876
early,14,64,0.00016865437899048308,0.0004747880145700572,1.8151537921043175
landforms,5,23,6.0233706782315383e-05,0.0001706269427361143,1.8327485033049697
support,47,217,0.0005661968437537646,0.0016098281119016002,1.843230458913869
children,21,97,0.00025298156848572464,0.0007196005845827429,1.8444783107720706
commonly,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
core,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
ecosystem,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
grammar,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
growing,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
imagination,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
months,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
survival,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
third,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
vertical,3,14,3.614022406938923e-05,0.00010385987818720001,1.873802829439824
aloud,6,28,7.228044813877847e-05,0.00020771975637440002,1.873802829439824
earths,6,28,7.228044813877847e-05,0.00020771975637440002,1.873802829439824
supported,11,52,0.00013251415492109386,0.00038576526183817147,1.911124944107874
emotion,4,19,4.818696542585231e-05,0.00014095269182548572,1.9251207371083925
nutritional,4,19,4.818696542585231e-05,0.00014095269182548572,1.9251207371083925
signs,4,19,4.818696542585231e-05,0.00014095269182548572,1.9251207371083925
investigate,28,133,0.00033730875798096616,0.0009866688427784,1.9251207371083925
size,14,67,0.00016865437899048308,0.0004970437027530286,1.9471141261092073
benefits,5,24,6.0233706782315383e-05,0.00017804550546377145,1.9559114817095336
piece,5,24,6.0233706782315383e-05,0.00017804550546377145,1.9559114817095336
connected,6,29,7.228044813877847e-05,0.00021513831910205717,1.9764386447769606
open,3,15,3.614022406938923e-05,0.00011127844091485716,2.079074460114097
quarter,3,15,3.614022406938923e-05,0.00011127844091485716,2.079074460114097
left,6,30,7.228044813877847e-05,0.0002225568818297143,2.079074460114097
absolute,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
accidentals,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
advocate,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
analogies,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
assigned,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
barriers,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
buffalo,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
cabinet,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
category,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
celsius,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
checks,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
circular,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
comfort,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
constellations,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
contextual,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
cooled,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
deposits,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
establishing,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
evaluated,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
explicitly,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
female,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
festivals,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
fetal,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
figure,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
final,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
founding,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
ideal,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
implicit,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
improves,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
inclusion,1,5,1.2046741356463077e-05,3.709281363828572e-05,2.0790744601140974
